Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
69	6.80000	97.47896	-17.45160	1125.61388	-2.07037	2.80359	3.26675	0.29242	0.99718	0.05518	-0.05086	-0.05692	0.99782	-0.03328	0.04891	0.03608	0.99815		97.47896	-17.45160	1125.61388	-2.05591	2.78593	3.25494	0.34199	0.99721	0.05500	-0.05053	-0.05671	0.99784	-0.03306	0.04860	0.03583	0.99818	
70	6.90000	99.33572	-15.83149	1155.39527	-1.94071	2.04629	2.64042	0.33228	0.99830	0.04483	-0.03721	-0.04604	0.99842	-0.03219	0.03571	0.03384	0.99879		99.33572	-15.83149	1155.39527	-1.92645	2.02845	2.62883	0.36265	0.99832	0.04465	-0.03688	-0.04584	0.99844	-0.03196	0.03540	0.03360	0.99881	
71	7.00000	101.27517	-12.19447	1184.63407	-1.44694	2.22549	2.35417	0.68134	0.99840	0.04008	-0.03982	-0.04105	0.99888	-0.02364	0.03883	0.02523	0.99893		101.27517	-12.19447	1184.63407	-1.43280	2.20758	2.34258	0.69985	0.99842	0.03990	-0.03950	-0.04084	0.99889	-0.02341	0.03852	0.02499	0.99895	
72	7.10000	104.15309	-12.76947	1212.90270	-0.27690	1.72694	1.46375	0.58382	0.99922	0.02540	-0.03025	-0.02553	0.99967	-0.00406	0.03014	0.00483	0.99953		104.15309	-12.76947	1212.90270	-0.26305	1.70882	1.45228	0.58440	0.99923	0.02521	-0.02993	-0.02533	0.99967	-0.00383	0.02982	0.00459	0.99954	
73	7.20000	113.93154	-13.29119	1241.75545	0.33882	2.68471	-0.22606	0.63038	0.99889	-0.00367	-0.04686	0.00394	0.99998	0.00573	0.04684	-0.00591	0.99888		113.93154	-13.29119	1241.75545	0.35219	2.66617	-0.23777	0.66251	0.99891	-0.00386	-0.04654	0.00415	0.99997	0.00595	0.04652	-0.00614	0.99890	
74	7.30000	125.66781	-11.36316	1267.98174	0.28230	3.33012	-0.81568	0.53008	0.99821	-0.01395	-0.05815	0.01421	0.99989	0.00410	0.05809	-0.00492	0.99830		125.66781	-11.36316	1267.98174	0.29549	3.31146	-0.82753	0.55082	0.99823	-0.01414	-0.05783	0.01442	0.99989	0.00432	0.05776	-0.00515	0.99832	
75	7.40000	135.76722	-5.92542	1293.02856	-0.36973	3.13776	-2.11630	0.59205	0.99782	-0.03728	-0.05446	0.03687	0.99928	-0.00847	0.05474	0.00644	0.99848		135.76722	-5.92542	1293.02856	-0.35702	3.11881	-2.12804	0.59652	0.99783	-0.03747	-0.05414	0.03708	0.99928	-0.00825	0.05441	0.00622	0.99850	
76	7.50000	142.48262	1.01077	1313.62974	-1.36428	2.13948	-3.33165	0.55538	0.99761	-0.05899	-0.03588	0.05807	0.99798	-0.02594	0.03733	0.02379	0.99902		142.48262	1.01077	1313.62974	-1.35199	2.12027	-3.34316	0.54975	0.99761	-0.05917	-0.03555	0.05828	0.99797	-0.02571	0.03700	0.02358	0.99904	
77	7.60000	148.47130	5.88291	1329.67919	-1.55850	1.57883	-3.69717	0.55829	0.99754	-0.06521	-0.02573	0.06446	0.99750	-0.02892	0.02755	0.02719	0.99925		148.47130	5.88291	1329.67919	-1.54634	1.55954	-3.70856	0.56880	0.99754	-0.06539	-0.02540	0.06466	0.99750	-0.02869	0.02722	0.02698	0.99927	
78	7.70000	157.76529	8.16764	1344.00456	-1.14506	1.60282	-3.83266	0.64031	0.99737	-0.06739	-0.02657	0.06682	0.99753	-0.02181	0.02797	0.01998	0.99941		157.76529	8.16764	1344.00456	-1.13295	1.58352	-3.84406	0.65310	0.99737	-0.06757	-0.02624	0.06702	0.99752	-0.02158	0.02763	0.01976	0.99942	
79	7.80000	169.85597	8.62395	1357.11710	-0.89274	2.50933	-4.03475	0.69492	0.99657	-0.07103	-0.04257	0.07029	0.99735	-0.01862	0.04378	0.01557	0.99892		169.85597	8.62395	1357.11710	-0.88070	2.49000	-4.04632	0.72428	0.99657	-0.07122	-0.04225	0.07050	0.99734	-0.01840	0.04345	0.01536	0.99894	
80	7.90000	181.70360	7.23501	1366.76903	-1.13696	2.59886	-4.38695	0.72275	0.99604	-0.07737	-0.04368	0.07641	0.99681	-0.02325	0.04534	0.01982	0.99877		181.70360	7.23501	1366.76903	-1.12503	2.57945	-4.39853	0.75337	0.99604	-0.07756	-0.04336	0.07662	0.99679	-0.02303	0.04500	0.01961	0.99879	
81	8.00000	197.33305	4.54969	1377.63708	-1.66513	2.48365	-4.63355	0.69024	0.99580	-0.08200	-0.04083	0.08071	0.99621	-0.03246	0.04333	0.02903	0.99864		197.33305	4.54969	1377.63708	-1.65329	2.46420	-4.64510	0.72261	0.99579	-0.08219	-0.04050	0.08091	0.99620	-0.03224	0.04300	0.02882	0.99866	
82	8.10000	215.56839	0.43026	1388.21925	-1.93882	2.09431	-4.23704	0.47896	0.99660	-0.07507	-0.03392	0.07383	0.99660	-0.03644	0.03654	0.03381	0.99876		215.56839	0.43026	1388.21925	-1.92684	2.07494	-4.24854	0.51272	0.99660	-0.07526	-0.03360	0.07403	0.99660	-0.03621	0.03621	0.03360	0.99878	
83	8.20000	235.79090	-3.25529	1393.59522	-2.58304	1.26544	-3.38535	0.46089	0.99801	-0.05998	-0.01936	0.05904	0.99718	-0.04629	0.02208	0.04506	0.99874		235.79090	-3.25529	1393.59522	-2.57078	1.24625	-3.39668	0.46853	0.99801	-0.06016	-0.01903	0.05923	0.99718	-0.04606	0.02175	0.04484	0.99876	
84	8.30000	263.59382	-5.52470	1401.09040	-3.39197	1.31658	-2.11950	0.47840	0.99905	-0.03828	-0.02073	0.03697	0.99751	-0.05997	0.02298	0.05915	0.99798		263.59382	-5.52470	1401.09040	-3.37929	1.29765	-2.13086	0.48320	0.99905	-0.03845	-0.02040	0.03717	0.99752	-0.05975	0.02265	0.05893	0.99801	
85	8.40000	290.57542	-6.21985	1412.23187	-3.83579	1.39217	-0.45284	0.39238	0.99967	-0.00951	-0.02371	0.00790	0.99772	-0.06709	0.02430	0.06688	0.99747		290.57542	-6.21985	1412.23187	-3.82253	1.37360	-0.46425	0.39161	0.99968	-0.00968	-0.02338	0.00810	0.99773	-0.06686	0.02397	0.06665	0.99749	
86	8.50000	305.89971	-5.40273	1422.09444	-3.75969	-0.47495	1.46333	0.51509	0.99964	0.02603	0.00659	-0.02554	0.99751	-0.06576	-0.00829	0.06557	0.99781		305.89971	-5.40273	1422.09444	-3.74586	-0.49304	1.45240	0.50028	0.99964	0.02585	0.00693	-0.02535	0.99753	-0.06553	-0.00861	0.06533	0.99783	
87	8.60000	316.46317	0.54268	1428.71595	-3.80680	-2.57267	2.75139	0.27612	0.99784	0.05087	0.04155	-0.04795	0.99650	-0.06847	-0.04489	0.06633	0.99679		316.46317	0.54268	1428.71595	-3.79252	-2.59045	2.74095	0.28362	0.99784	0.05070	0.04188	-0.04777	0.99653	-0.06822	-0.04520	0.06608	0.99679	
88	8.70000	332.11118	9.54328	1434.67798	-3.27994	-3.42100	4.66673	0.36230	0.99491	0.08463	0.05472	-0.08121	0.99477	-0.06187	-0.05967	0.05711	0.99658		332.11118	9.54328	1434.67798	-3.26504	-3.43832	4.65653	0.40045	0.99491	0.08446	0.05506	-0.08104	0.99480	-0.06163	-0.05997	0.05685	0.99658	
89	8.80000	352.32052	21.58730	1440.38833	-2.54064	-3.73165	6.90300	0.25343	0.99065	0.12293	0.05922	-0.11993	0.99143	-0.05182	-0.06508	0.04423	0.99690		352.32052	21.58730	1440.38833	-2.52507	-3.74833	6.89289	0.25702	0.99065	0.12276	0.05955	-0.11976	0.99146	-0.05158	-0.06537	0.04396	0.99689	
90	8.90000	370.34009	38.47044	1444.50188	-1.75787	-4.21059	8.76706	0.27984	0.98565	0.15457	0.06785	-0.15201	0.98751	-0.04150	-0.07342	0.03059	0.99683		370.34009	38.47044	1444.50188	-1.74175	-4.22676	8.75712	0.30656	0.98565	0.15439	0.06818	-0.15183	0.98754	-0.04126	-0.07370	0.03031	0.99682	
91	9.00000	386.24774	53.83631	1446.14717	-0.76116	-4.19938	11.65293	0.25795	0.97676	0.20292	0.06903	-0.20144	0.97911	-0.02780	-0.07323	0.01325	0.99723		386.24774	53.83631	1446.14717	-0.74428	-4.21471	11.64308	0.30246	0.97678	0.20273	0.06935	-0.20127	0.97915	-0.02755	-0.07349	0.01295	0.99721	
92	9.10000	400.81028	68.99888	1444.10276	-0.10730	-4.27367	13.89120	0.41708	0.96805	0.24021	0.07189	-0.23941	0.97072	-0.01971	-0.07452	0.00187	0.99722		400.81028	68.99888	1444.10276	-0.08977	-4.28832	13.88134	0.43723	0.96808	0.24003	0.07222	-0.23924	0.97077	-0.01946	-0.07478	0.00156	0.99720	
93	9.20000	415.73315	87.94435	1442.86792	-0.10436	-4.73967	16.31984	0.34562	0.95643	0.28114	0.07879	-0.28004	0.95966	-0.02497	-0.08263	0.00182	0.99658		415.73315	87.94435	1442.86792	-0.08621	-4.75357	16.31018	0.39216	0.95645	0.28096	0.07911	-0.27987	0.95972	-0.02472	-0.08287	0.00150	0.99656	
94	9.30000	432.33794	109.05415	1443.26803	-0.26402	-5.56724	19.24075	0.35785	0.93969	0.32996	0.09008	-0.32798	0.94398	-0.03632	-0.09701	0.00459	0.99527		432.33794	109.05415	1443.26803	-0.24518	-5.58019	19.23142	0.39741	0.93972	0.32977	0.09040	-0.32782	0.94405	-0.03607	-0.09724	0.00426	0.99525	
95	9.40000	451.09090	131.69116	1444.60996	-0.35569	-6.00762	22.65591	0.29203	0.91777	0.38579	0.09419	-0.38308	0.92257	-0.04604	-0.10466	0.00617	0.99449		451.09090	131.69116	1444.60996	-0.33610	-6.01950	22.64687	0.32345	0.91781	0.38561	0.09452	-0.38293	0.92264	-0.04579	-0.10487	0.00583	0.99447	
96	9.50000	469.89054	152.33268	1447.59256	-0.30689	-6.53318	27.15608	0.32419	0.88399	0.45695	0.09879	-0.45345	0.88948	-0.05670	-0.11378	0.00532	0.99349		469.89054	152.33268	1447.59256	-0.28640	-6.54344	27.14726	0.38455	0.88404	0.45678	0.09912	-0.45331	0.88957	-0.05644	-0.11396	0.00497	0.99347	
97	9.60000	489.49579	172.56415	1456.53957	-0.51401	-6.32722	31.45392	0.23694	0.84786	0.52264	0.08933	-0.51863	0.85251	-0.06516	-0.11021	0.00892	0.99387		489.49579	172.56415	1456.53957	-0.49281	-6.33593	31.44512	0.30264	0.84793	0.52247	0.08966	-0.51850	0.85261	-0.06491	-0.11036	0.00855	0.99386	
98	9.70000	505.85927	192.36353	1463.06119	-0.62543	-6.09289	35.98301	0.21341	0.80462	0.58845	0.07947	-0.58423	0.80846	-0.07119	-0.10614	0.01085	0.99429		505.85927	192.36353	1463.06119	-0.60360	-6.09993	35.97421	0.28308	0.80470	0.58829	0.07980	-0.58410	0.80858	-0.07094	-0.10626	0.01048	0.99428	
99	9.80000	516.49585	213.41109	1464.74986	-0.56810	-6.06757	40.27011	0.21910	0.75873	0.64716	0.07424	-0.64277	0.76229	-0.07589	-0.10570	0.00986	0.99435		516.49585	213.41109	1464.74986	-0.54582	-6.07295	40.26136	0.29549	0.75882	0.64702	0.07457	-0.64265	0.76242	-0.07564	-0.10579	0.00947	0.99434	
100	9.90000	524.08638	235.65106	1462.88229	-0.29351	-5.60469	44.91840	0.31181	0.70473	0.70644	0.06554	-0.70272	0.70775	-0.07259	-0.09766	0.00510	0.99521		524.08638	235.65106	1462.88229	-0.27090	-5.60826	44.90949	0.36594	0.70483	0.70631	0.06587	-0.70261	0.70789	-0.07234	-0.09773	0.00471	0.99520	
101	10.00000	527.67393	257.55701	1459.44592	0.38230	-4.73769	49.23885	0.38090	0.65068	0.75706	0.05898	-0.75485	0.65331	-0.05820	-0.08259	-0.00665	0.99656		527.67393	257.55701	1459.44592	0.40510	-4.73955	49.22961	0.41677	0.65080	0.75693	0.05931	-0.75474	0.65346	-0.05796	-0.08263	-0.00705	0.99656	
102	10.10000	523.71515	279.13296	1455.57027	1.06351	-4.25664	52.82773	0.47969	0.60255	0.79585	0.05963	-0.79462	0.60521	-0.04792	-0.07422	-0.01851	0.99707		523.71515	279.13296	1455.57027	1.08638	-4.25707	52.81831	0.52028	0.60268	0.79573	0.05996	-0.79452	0.60536	-0.04767	-0.07423	-0.01891	0.99706	
103	10.20000	513.79048	303.00933	1451.58695	1.65512	-4.55702	55.90471	0.61649	0.55880	0.82647	0.06844	-0.82549	0.56224	-0.04958	-0.07945	-0.02879	0.99642		513.79048	303.00933	1451.58695	1.67798	-4.55622	55.89540	0.65303	0.55893	0.82636	0.06877	-0.82540	0.56239	-0.04933	-0.07944	-0.02919	0.99641	
104	10.30000	504.58124	328.49753	1450.02306	2.32783	-4.10263	59.67236	0.19873	0.50365	0.86097	0.07115	-0.86094	0.50704	-0.04119	-0.07154	-0.04051	0.99661		504.58124	328.49753	1450.02306	2.35057	-4.10036	59.66288	0.26179	0.50379	0.86086	0.07148	-0.86086	0.50719	-0.04095	-0.07150	-0.04091	0.99660	
105	10.40000	496.48814	353.94578	1452.41786	2.92224	-3.72882	62.89464	0.17380	0.45466	0.88750	0.07497	-0.88829	0.45799	-0.03459	-0.06503	-0.05087	0.99659		496.48814	353.94578	1452.41786	2.94481	-3.72529	62.88501	0.20921	0.45481	0.88740	0.07530	-0.88821	0.45815	-0.03434	-0.06497	-0.05127	0.99657	
106	10.50000	483.23960	379.71173	1454.81067	3.49544	-4.22228	65.09406	0.39028	0.41999	0.90342	0.08625	-0.90454	0.42442	-0.04098	-0.07363	-0.06080	0.99543		483.23960	379.71173	1454.81067	3.51787	-4.21791	65.08463	0.38893	0.42014	0.90332	0.08658	-0.90447	0.42458	-0.04073	-0.07355	-0.06119	0.99541	
107	10.60000	468.34285	408.67602	1459.92953	3.71279	-4.55551	67.04904	0.28900	0.38871	0.91690	0.09054	-0.91793	0.39386	-0.04773	-0.07942	-0.06455	0.99475		468.34285	408.67602	1459.92953	3.73506	-4.55037	67.03972	0.29981	0.38886	0.91680	0.09086	-0.91787	0.39402	-0.04748	-0.07934	-0.06494	0.99473	
108	10.70000	454.78721	439.16782	1467.76206	2.84329	-3.98213	69.03117	0.20270	0.35700	0.93139	0.07114	-0.93152	0.36064	-0.04702	-0.06945	-0.04948	0.99636		454.78721	439.16782	1467.76206	2.86534	-3.97622	69.02161	0.21507	0.35715	0.93131	0.07147	-0.93147	0.36080	-0.04677	-0.06934	-0.04987	0.99635	
109	10.80000	442.31662	464.88155	1473.11040	2.58241	-3.29069	71.64722	0.20870	0.31435	0.94736	0.06082	-0.94757	0.31700	-0.04024	-0.05740	-0.04498	0.99734		442.31662	464.88155	1473.11040	2.60415	-3.28379	71.63738	0.20246	0.31451	0.94728	0.06115	-0.94752	0.31717	-0.04000	-0.05728	-0.04536	0.99733	
110	10.90000	431.12766	484.28700	1473.04534	3.31870	-3.05908	74.37505	0.20204	0.26896	0.96060	0.07010	-0.96167	0.27186	-0.03572	-0.05337	-0.05781	0.99690		431.12766	484.28700	1473.04534	3.34009	-3.05114	74.36509	0.22845	0.26912	0.96053	0.07043	-0.96163	0.27204	-0.03547	-0.05323	-0.05818	0.99689	
111	11.00000	422.41024	500.62213	1470.44849	4.09991	-3.11969	76.96516	0.31068	0.22521	0.97086	0.08190	-0.97279	0.22876	-0.03676	-0.05442	-0.07139	0.99596		422.41024	500.62213	1470.44849	4.12092	-3.11080	76.95522	0.34368	0.22538	0.97080	0.08222	-0.97276	0.22893	-0.03651	-0.05427	-0.07176	0.99594	
112	11.10000	416.34216	517.93919	1471.23934	4.15496	-3.21984	79.47195	0.54437	0.18243	0.97984	0.08147	-0.98161	0.18624	-0.04184	-0.05617	-0.07234	0.99580		416.34216	517.93919	1471.23934	4.17558	-3.21006	79.46205	0.58555	0.18260	0.97978	0.08180	-0.98159	0.18641	-0.04159	-0.05600	-0.07270	0.99578	
113	11.20000	412.45563	534.33513	1477.99617	4.27405	-3.21784	82.28863	0.26267	0.13397	0.98764	0.08136	-0.98939	0.13796	-0.04547	-0.05613	-0.07441	0.99565		412.45563	534.33513	1477.99617	4.29415	-3.20703	82.27863	0.29352	0.13415	0.98759	0.08169	-0.98938	0.13813	-0.04522	-0.05594	-0.07476	0.99563	
114	11.30000	410.55099	549.14805	1485.87517	4.72672	-3.14076	85.44593	0.32627	0.07928	0.99309	0.08648	-0.99535	0.08363	-0.04789	-0.05479	-0.08228	0.99510		410.55099	549.14805	1485.87517	4.74620	-3.12885	85.43587	0.35421	0.07946	0.99305	0.08681	-0.99534	0.08380	-0.04764	-0.05458	-0.08262	0.99509	
115	11.40000	409.33424	565.43912	1494.73895	4.37766	-3.41526	88.22594	0.37378	0.03090	0.99646	0.07813	-0.99775	0.03541	-0.05701	-0.05957	-0.07619	0.99531		409.33424	565.43912	1494.73895	4.39649	-3.40245	88.21598	0.38085	0.03108	0.99643	0.07846	-0.99775	0.03559	-0.05676	-0.05935	-0.07652	0.99530	
116	11.50000	406.52080	580.43881	1502.19363	4.64561	-3.82271	90.98742	0.35343	-0.01719	0.99666	0.07984	-0.99763	-0.01178	-0.06784	-0.06667	-0.08081	0.99450		406.52080	580.43881	1502.19363	4.66384	-3.80901	90.97755	0.37003	-0.01702	0.99664	0.08017	-0.99765	-0.01160	-0.06759	-0.06643	-0.08113	0.99449	
117	11.60000	402.78497	592.54059	1503.41498	5.60238	-3.87378	94.09200	0.33679	-0.07120	0.99316	0.09258	-0.99517	-0.06444	-0.07403	-0.06756	-0.09740	0.99295		402.78497	592.54059	1503.41498	5.61987	-3.85911	94.08209	0.34427	-0.07102	0.99314	0.09291	-0.99520	-0.06427	-0.07378	-0.06730	-0.09771	0.99294	
118	11.70000	396.40869	603.75563	1498.12134	6.72373	-3.79194	96.98494	0.28334	-0.12134	0.98669	0.10823	-0.99041	-0.11309	-0.07943	-0.06613	-0.11683	0.99095		396.40869	603.75563	1498.12134	6.74045	-3.77640	96.97495	0.26136	-0.12117	0.98668	0.10856	-0.99044	-0.11292	-0.07918	-0.06586	-0.11712	0.99093	
119	11.80000	386.53862	615.16876	1489.81863	7.51249	-3.22127	100.30898	0.33359	-0.17867	0.97673	0.11866	-0.98230	-0.17019	-0.07821	-0.05619	-0.13054	0.98985		386.53862	615.16876	1489.81863	7.52831	-3.20474	100.29877	0.36205	-0.17850	0.97672	0.11900	-0.98235	-0.17003	-0.07795	-0.05590	-0.13081	0.98983	
120	11.90000	372.82501	632.09925	1485.63988	7.50868	-2.39376	103.98803	0.34135	-0.24151	0.96334	0.11679	-0.96950	-0.23435	-0.07177	-0.04177	-0.13056	0.99056		372.82501	632.09925	1485.63988	7.52334	-2.37630	103.97755	0.34850	-0.24133	0.96335	0.11712	-0.96956	-0.23419	-0.07151	-0.04146	-0.13082	0.99054	
121	12.00000	352.07603	655.67703	1483.83051	6.15224	-2.27273	107.37784	0.28581	-0.29844	0.95013	0.09050	-0.95361	-0.29290	-0.06964	-0.03966	-0.10709	0.99346		352.07603	655.67703	1483.83051	6.16583	-2.25443	107.36728	0.32850	-0.29826	0.95015	0.09084	-0.95367	-0.29274	-0.06939	-0.03934	-0.10732	0.99345	
122	12.10000	328.28977	674.51120	1479.46206	5.62748	-2.04690	110.77631	0.30919	-0.35449	0.93171	0.07907	-0.93438	-0.34974	-0.06802	-0.03572	-0.09800	0.99455		328.28977	674.51120	1479.46206	5.63995	-2.02784	110.76565	0.34464	-0.35432	0.93174	0.07941	-0.93445	-0.34958	-0.06777	-0.03539	-0.09822	0.99454	
123	12.20000	300.33867	687.60126	1475.33354	5.64145	-1.74585	113.91369	0.30316	-0.40517	0.91094	0.07757	-0.91373	-0.40066	-0.06756	-0.03047	-0.09826	0.99469		300.33867	687.60126	1475.33354	5.65285	-1.72613	113.90292	0.35122	-0.40500	0.91099	0.07791	-0.91382	-0.40051	-0.06732	-0.03012	-0.09846	0.99469	
124	12.30000	269.07466	698.30438	1472.53135	6.48538	-0.80716	117.61703	0.26150	-0.46351	0.88113	0.09359	-0.88598	-0.45918	-0.06476	-0.01409	-0.11294	0.99350		269.07466	698.30438	1472.53135	6.49549	-0.78674	117.60608	0.32145	-0.46335	0.88119	0.09392	-0.88607	-0.45904	-0.06451	-0.01373	-0.11311	0.99349	
125	12.40000	236.19981	713.35177	1476.92506	6.10551	0.24277	121.42004	0.28392	-0.52130	0.84829	0.09296	-0.85336	-0.51874	-0.05185	0.00424	-0.10636	0.99432		236.19981	713.35177	1476.92506	6.11422	0.26381	121.40887	0.34899	-0.52114	0.84836	0.09329	-0.85346	-0.51860	-0.05160	0.00460	-0.10651	0.99430	
126	12.50000	200.15476	730.00246	1483.65155	5.30922	0.20188	124.09464	0.26191	-0.56056	0.82438	0.07859	-0.82811	-0.55843	-0.04896	0.00352	-0.09253	0.99570		200.15476	730.00246	1483.65155	5.31696	0.22331	124.08349	0.30178	-0.56040	0.82446	0.07892	-0.82822	-0.55829	-0.04872	0.00390	-0.09266	0.99569	
127	12.60000	166.47606	742.57112	1488.35027	4.82521	-0.06731	126.44196	0.35966	-0.59401	0.80167	0.06697	-0.80446	-0.59182	-0.05091	-0.00117	-0.08412	0.99646		166.47606	742.57112	1488.35027	4.83206	-0.04556	126.43082	0.40674	-0.59385	0.80175	0.06730	-0.80457	-0.59169	-0.05066	-0.00080	-0.08424	0.99645	
128	12.70000	138.22394	750.28408	1489.91533	5.54453	-0.06501	128.04160	0.26136	-0.61623	0.78395	0.07540	-0.78756	-0.61326	-0.06043	-0.00113	-0.09662	0.99532		138.22394	750.28408	1489.91533	5.55078	-0.04310	128.03047	0.31651	-0.61608	0.78403	0.07573	-0.78768	-0.61313	-0.06018	-0.00075	-0.09673	0.99531	
129	12.80000	112.67490	756.15463	1490.46461	6.77931	0.25004	129.72783	0.20640	-0.63914	0.76338	0.09356	-0.76908	-0.63507	-0.07211	0.00436	-0.11804	0.99300		112.67490	756.15463	1490.46461	6.78491	0.27213	129.71669	0.27217	-0.63898	0.76347	0.09389	-0.76920	-0.63495	-0.07186	0.00475	-0.11814	0.99299	
130	12.90000	87.73991	765.59728	1490.57205	7.31314	0.73021	132.05946	0.25309	-0.66985	0.73532	0.10298	-0.74239	-0.66566	-0.07589	0.01274	-0.12728	0.99178		87.73991	765.59728	1490.57205	7.31783	0.75252	132.04829	0.31529	-0.66970	0.73541	0.10331	-0.74252	-0.66554	-0.07564	0.01313	-0.12736	0.99177	
131	13.00000	60.58913	779.67111	1489.28027	6.66910	0.68918	135.02577	0.18269	-0.70737	0.70102	0.09053	-0.70674	-0.70363	-0.07371	0.01203	-0.11613	0.99316		60.58913	779.67111	1489.28027	6.67263	0.71171	135.01462	0.24555	-0.70723	0.70112	0.09087	-0.70687	-0.70352	-0.07346	0.01242	-0.11619	0.99315	
132	13.10000	33.42952	793.74300	1486.95570	5.96033	0.71258	139.05646	0.25301	-0.75530	0.65080	0.07739	-0.65526	-0.75212	-0.07033	0.01244	-0.10383	0.99452		33.42952	793.74300	1486.95570	5.96230	0.73531	139.04533	0.29950	-0.75517	0.65091	0.07773	-0.65541	-0.75202	-0.07008	0.01283	-0.10387	0.99451	
133	13.20000	10.18234	804.97048	1484.73035	5.84537	1.28245	143.52757	0.54961	-0.80394	0.58951	0.07844	-0.59429	-0.80132	-0.06866	0.02238	-0.10182	0.99455		10.18234	804.97048	1484.73035	5.84558	1.30527	143.51649	0.55942	-0.80382	0.58963	0.07878	-0.59444	-0.80123	-0.06841	0.02278	-0.10182	0.99454	
134	13.30000	-11.74876	811.95092	1483.05387	6.23103	1.60730	147.36177	0.57225	-0.84176	0.53358	0.08202	-0.53912	-0.83876	-0.07636	0.02805	-0.10849	0.99370		-11.74876	811.95092	1483.05387	6.22971	1.63008	147.35074	0.57625	-0.84165	0.53371	0.08235	-0.53928	-0.83868	-0.07611	0.02845	-0.10847	0.99369	
135	13.40000	-29.62162	813.67319	1477.05730	6.85317	2.22290	151.30244	0.43472	-0.87651	0.47270	0.09108	-0.47982	-0.87312	-0.08618	0.03879	-0.11924	0.99211		-29.62162	813.67319	1477.05730	6.85024	2.24551	151.29146	0.44963	-0.87640	0.47283	0.09141	-0.47999	-0.87306	-0.08593	0.03918	-0.11918	0.99210	
136	13.50000	-44.75275	812.33791	1464.93820	7.50762	3.66099	154.69685	0.12997	-0.90221	0.41620	0.11308	-0.42654	-0.89987	-0.09107	0.06385	-0.13039	0.98940		-44.75275	812.33791	1464.93820	7.50336	3.68339	154.68602	0.19949	-0.90211	0.41633	0.11341	-0.42670	-0.89982	-0.09081	0.06424	-0.13031	0.98939	
137	13.60000	-65.72752	812.60928	1455.92540	7.30404	4.40511	158.17247	0.21872	-0.92557	0.35973	0.11799	-0.37072	-0.92441	-0.08969	0.07681	-0.12676	0.98896		-65.72752	812.60928	1455.92540	7.29843	4.42721	158.16180	0.28119	-0.92547	0.35987	0.11833	-0.37088	-0.92437	-0.08944	0.07719	-0.12666	0.98894	
138	13.70000	-92.80757	814.59115	1451.63192	6.16299	4.39074	162.07851	0.29821	-0.94869	0.29811	0.10546	-0.30681	-0.94851	-0.07873	0.07656	-0.10704	0.99130		-92.80757	814.59115	1451.63192	6.15587	4.41243	162.06793	0.35816	-0.94860	0.29826	0.10579	-0.30698	-0.94848	-0.07847	0.07694	-0.10692	0.99129	
139	13.80000	-121.72301	813.01492	1447.40759	5.17905	4.17798	165.26324	0.34285	-0.96453	0.24698	0.09313	-0.25370	-0.96483	-0.06884	0.07285	-0.09003	0.99327		-121.72301	813.01492	1447.40759	5.17073	4.19922	165.25273	0.39539	-0.96446	0.24714	0.09347	-0.25387	-0.96480	-0.06859	0.07322	-0.08988	0.99326	
140	13.90000	-149.57383	804.65970	1442.18516	4.99718	4.73364	168.48810	0.56627	-0.97654	0.19177	0.09794	-0.19889	-0.97759	-0.06895	0.08252	-0.08681	0.99280		-149.57383	804.65970	1442.18516	4.98772	4.75433	168.47780	0.58359	-0.97648	0.19193	0.09827	-0.19906	-0.97758	-0.06870	0.08288	-0.08664	0.99279	
141	14.00000	-180.95357	794.18406	1437.34666	4.55497	5.16030	171.52055	0.48733	-0.98506	0.13992	0.10039	-0.14686	-0.98700	-0.06533	0.08994	-0.07909	0.99280		-180.95357	794.18406	1437.34666	4.54442	5.18047	171.51045	0.49305	-0.98500	0.14009	0.10072	-0.14703	-0.98699	-0.06508	0.09029	-0.07891	0.99278	
142	14.10000	-219.18554	785.13663	1437.44979	3.77368	4.71755	174.11000	0.68491	-0.99135	0.09701	0.08839	-0.10227	-0.99312	-0.05705	0.08224	-0.06559	0.99445		-219.18554	785.13663	1437.44979	3.76223	4.73720	174.09990	0.69353	-0.99130	0.09718	0.08872	-0.10244	-0.99312	-0.05680	0.08259	-0.06539	0.99444	
143	14.20000	-258.30936	774.89212	1440.03162	3.36554	4.39353	176.10353	1.05981	-0.99476	0.06335	0.08029	-0.06775	-0.99627	-0.05337	0.07661	-0.05853	0.99534		-258.30936	774.89212	1440.03162	3.35345	4.41278	176.09343	1.05175	-0.99472	0.06352	0.08062	-0.06793	-0.99627	-0.05313	0.07694	-0.05832	0.99533	
144	14.30000	-297.74943	762.36640	1448.78773	3.73728	3.56077	177.45515	1.05564	-0.99709	0.04026	0.06481	-0.04432	-0.99707	-0.06237	0.06211	-0.06506	0.99595		-297.74943	762.36640	1448.78773	3.72475	3.57975	177.44490	1.04666	-0.99706	0.04043	0.06514	-0.04449	-0.99708	-0.06212	0.06244	-0.06484	0.99594	
