Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
634	63.30000	1881.93913	1036.72437	1878.38349	6.65378	2.30658	94.93068	1.19914	-0.08588	0.98919	0.11888	-0.99549	-0.09002	0.02987	0.04025	-0.11578	0.99246		1881.93913	1036.72437	1878.38349	4.89842	0.15753	94.22927	1.58923	-0.07375	0.99362	0.08536	-0.99727	-0.07371	-0.00357	0.00275	-0.08539	0.99634	
635	63.40000	1876.96649	1082.80352	1853.52341	6.67439	2.33602	94.98865	1.16676	-0.08689	0.98905	0.11931	-0.99538	-0.09109	0.03022	0.04076	-0.11613	0.99240		1876.96649	1082.80352	1853.52341	4.92124	0.18520	94.28809	1.56126	-0.07477	0.99350	0.08579	-0.99720	-0.07477	-0.00320	0.00323	-0.08579	0.99631	
636	63.50000	1872.67609	1129.77167	1828.22308	6.46353	2.19846	94.72245	1.15520	-0.08227	0.98991	0.11533	-0.99587	-0.08611	0.02872	0.03836	-0.11249	0.99291		1872.67609	1129.77167	1828.22308	4.70059	0.05587	94.01810	1.49285	-0.07007	0.99418	0.08182	-0.99754	-0.06992	-0.00477	0.00098	-0.08195	0.99664	
637	63.60000	1870.63454	1178.57451	1799.64344	5.48786	1.70348	94.26941	1.15108	-0.07441	0.99244	0.09757	-0.99678	-0.07694	0.02239	0.02973	-0.09559	0.99498		1870.63454	1178.57451	1799.64344	3.70801	-0.42490	93.55021	1.48303	-0.06192	0.99602	0.06409	-0.99805	-0.06131	-0.01139	-0.00742	-0.06467	0.99788	
638	63.70000	1871.99203	1225.29270	1765.43928	5.43995	1.04372	94.40656	1.08357	-0.07682	0.99242	0.09592	-0.99688	-0.07821	0.01080	0.01822	-0.09479	0.99533		1871.99203	1225.29270	1765.43928	3.66490	-1.08858	93.66679	1.44917	-0.06394	0.99599	0.06258	-0.99777	-0.06261	-0.02301	-0.01900	-0.06391	0.99777	
639	63.80000	1878.51734	1270.91781	1731.75929	5.35627	0.45714	94.39725	1.13171	-0.07667	0.99265	0.09368	-0.99702	-0.07708	0.00076	0.00798	-0.09335	0.99560		1878.51734	1270.91781	1731.75929	3.58042	-1.67461	93.63930	1.48606	-0.06345	0.99615	0.06047	-0.99756	-0.06153	-0.03307	-0.02922	-0.06242	0.99762	
640	63.90000	1889.83265	1317.01640	1703.01469	5.20881	-0.11212	94.52599	0.59683	-0.07891	0.99278	0.09035	-0.99688	-0.07841	-0.00911	-0.00196	-0.09079	0.99587		1889.83265	1317.01640	1703.01469	3.43738	-2.24756	93.75059	1.11839	-0.06536	0.99622	0.05727	-0.99709	-0.06295	-0.04298	-0.03922	-0.05991	0.99743	
641	64.00000	1903.97675	1361.89105	1678.64021	4.67492	-0.19185	94.74475	0.62040	-0.08272	0.99328	0.08095	-0.99657	-0.08217	-0.01007	-0.00335	-0.08150	0.99667		1903.97675	1361.89105	1678.64021	2.91117	-2.33371	93.96699	1.05975	-0.06912	0.99646	0.04785	-0.99678	-0.06703	-0.04408	-0.04072	-0.05075	0.99788	
642	64.10000	1917.67446	1401.18406	1651.96541	4.75551	0.19936	95.25567	0.63100	-0.09160	0.99234	0.08287	-0.99579	-0.09157	-0.00414	0.00348	-0.08290	0.99655		1917.67446	1401.18406	1651.96541	3.01137	-1.95835	94.49001	1.03260	-0.07824	0.99569	0.04970	-0.99635	-0.07639	-0.03813	-0.03417	-0.05250	0.99804	
643	64.20000	1927.18052	1437.58600	1619.59749	5.41410	0.42145	96.22501	0.62230	-0.10843	0.98959	0.09459	-0.99408	-0.10864	-0.00295	0.00736	-0.09435	0.99551		1927.18052	1437.58600	1619.59749	3.70689	-1.76551	95.46610	1.01940	-0.09521	0.99356	0.06143	-0.99498	-0.09307	-0.03676	-0.03081	-0.06462	0.99743	
644	64.30000	1933.85508	1474.18800	1587.60676	5.55433	0.99777	96.58904	0.62340	-0.11473	0.98854	0.09814	-0.99324	-0.11588	0.00611	0.01741	-0.09677	0.99515		1933.85508	1474.18800	1587.60676	3.86157	-1.20027	95.84718	1.02337	-0.10185	0.99268	0.06487	-0.99458	-0.10024	-0.02765	-0.02095	-0.06733	0.99751	
645	64.40000	1937.79562	1511.72164	1562.33710	5.00102	1.36170	96.34975	0.45223	-0.11057	0.98985	0.08926	-0.99358	-0.11223	0.01389	0.02376	-0.08715	0.99591		1937.79562	1511.72164	1562.33710	3.29953	-0.82961	95.61873	0.94343	-0.09790	0.99363	0.05586	-0.99509	-0.09692	-0.02002	-0.01448	-0.05755	0.99824	
646	64.50000	1938.68433	1544.75962	1537.21482	5.52676	1.94113	96.07310	0.53514	-0.10574	0.98942	0.09934	-0.99382	-0.10855	0.02334	0.03387	-0.09626	0.99478		1938.68433	1544.75962	1537.21482	3.81482	-0.24225	95.35945	1.01937	-0.09340	0.99345	0.06585	-0.99562	-0.09292	-0.01041	-0.00423	-0.06653	0.99778	
647	64.60000	1934.65067	1575.92891	1511.15041	5.65579	2.40089	95.98917	0.52799	-0.10425	0.98927	0.10236	-0.99367	-0.10794	0.03118	0.04189	-0.09847	0.99426		1934.65067	1575.92891	1511.15041	3.94077	0.21978	95.28943	1.01848	-0.09219	0.99336	0.06879	-0.99573	-0.09223	-0.00253	0.00384	-0.06872	0.99763	
648	64.70000	1926.00801	1601.77709	1497.69006	7.69967	2.95333	95.81541	0.66382	-0.10119	0.98518	0.13846	-0.99353	-0.10728	0.03722	0.05152	-0.13380	0.98967		1926.00801	1601.77709	1497.69006	5.97777	0.77724	95.13248	1.09275	-0.08945	0.99045	0.10493	-0.99590	-0.09038	0.00412	0.01357	-0.10413	0.99447	
649	64.80000	1916.06191	1628.24296	1495.76487	8.77918	2.55827	95.04581	0.74938	-0.08786	0.98385	0.15591	-0.99513	-0.09371	0.03052	0.04464	-0.15247	0.98730		1916.06191	1628.24296	1495.76487	7.02925	0.40528	94.35210	0.74723	-0.07588	0.98956	0.12256	-0.99709	-0.07618	-0.00229	0.00707	-0.12237	0.99246	
650	64.90000	1908.34032	1662.92575	1487.55571	8.76403	2.14348	95.39381	0.59274	-0.09393	0.98341	0.15517	-0.99488	-0.09858	0.02248	0.03740	-0.15226	0.98763		1908.34032	1662.92575	1487.55571	7.02613	-0.01931	94.68713	1.03384	-0.08171	0.98917	0.12189	-0.99666	-0.08106	-0.01033	-0.00034	-0.12232	0.99249	
651	65.00000	1904.54247	1706.31503	1470.73948	7.17974	1.77518	96.97918	0.49219	-0.12145	0.98434	0.12779	-0.99211	-0.12440	0.01532	0.03098	-0.12492	0.99168		1904.54247	1706.31503	1470.73948	5.50241	-0.43488	96.25975	0.93958	-0.10903	0.98954	0.09449	-0.99401	-0.10781	-0.01797	-0.00759	-0.09588	0.99536	
652	65.10000	1904.73403	1751.45546	1447.56220	5.20763	1.42326	98.23910	0.59489	-0.14326	0.98527	0.09337	-0.98937	-0.14494	0.01147	0.02484	-0.09074	0.99557		1904.73403	1751.45546	1447.56220	3.57947	-0.82286	97.50892	1.08644	-0.13067	0.98961	0.06002	-0.99132	-0.12954	-0.02237	-0.01436	-0.06243	0.99795	
653	65.20000	1906.37165	1792.99388	1415.55658	4.10798	1.01954	98.81051	0.38456	-0.15314	0.98547	0.07351	-0.98804	-0.15403	0.00657	0.01779	-0.07162	0.99727		1906.37165	1792.99388	1415.55658	2.50206	-1.24266	98.06848	0.95390	-0.14032	0.98929	0.04018	-0.98987	-0.13929	-0.02758	-0.02169	-0.04364	0.99881	
654	65.30000	1911.40600	1830.32693	1381.92274	3.40178	1.01698	100.45387	0.34897	-0.18142	0.98148	0.06157	-0.98325	-0.18216	0.00666	0.01775	-0.05933	0.99808		1911.40600	1830.32693	1381.92274	1.86154	-1.29041	99.71128	0.84409	-0.16864	0.98527	0.02822	-0.98542	-0.16787	-0.02767	-0.02252	-0.03248	0.99922	
655	65.40000	1917.25175	1864.37045	1360.69281	2.21463	1.04890	101.66405	0.33127	-0.20214	0.97848	0.04154	-0.97919	-0.20271	0.01010	0.01831	-0.03864	0.99909		1917.25175	1864.37045	1360.69281	0.72339	-1.29056	100.92189	0.83611	-0.18942	0.98186	0.00813	-0.98164	-0.18918	-0.02450	-0.02252	-0.01262	0.99967	
656	65.50000	1916.68751	1893.92736	1353.82395	1.60965	-0.11681	101.52981	0.31893	-0.19988	0.97945	0.02712	-0.97982	-0.19974	-0.00761	-0.00204	-0.02809	0.99960		1916.68751	1893.92736	1353.82395	0.11201	-2.45241	100.75724	0.80178	-0.18648	0.98244	-0.00607	-0.98153	-0.18657	-0.04240	-0.04279	-0.00195	0.99908	
657	65.60000	1911.34515	1919.21294	1370.04096	1.72805	-1.86457	101.24105	0.52128	-0.19483	0.98056	0.02324	-0.98030	-0.19389	-0.03778	-0.03254	-0.03014	0.99902		1911.34515	1919.21294	1370.04096	0.21626	-4.19211	100.42216	0.83566	-0.18042	0.98354	-0.00951	-0.98087	-0.18063	-0.07258	-0.07310	-0.00376	0.99732	
658	65.70000	1905.60122	1940.51767	1408.29705	1.79982	-2.71605	102.28950	0.31114	-0.21261	0.97692	0.02061	-0.97599	-0.21129	-0.05296	-0.04739	-0.03137	0.99838		1905.60122	1940.51767	1408.29705	0.32839	-5.07034	101.45043	0.82015	-0.19774	0.98018	-0.01193	-0.97626	-0.19802	-0.08776	-0.08838	-0.00571	0.99607	
659	65.80000	1896.68698	1961.44811	1462.25671	1.73805	-2.77789	104.18261	0.74314	-0.24473	0.96943	0.01754	-0.96838	-0.24348	-0.05440	-0.04846	-0.03029	0.99837		1896.68698	1961.44811	1462.25671	0.34514	-5.17965	103.34655	0.88099	-0.22990	0.97310	-0.01498	-0.96902	-0.23031	-0.08923	-0.09028	-0.00600	0.99590	
660	65.90000	1882.48148	1977.85406	1519.75320	2.02604	-3.20430	105.60160	0.37989	-0.26853	0.96308	0.01903	-0.96165	-0.26688	-0.06331	-0.05590	-0.03530	0.99781		1882.48148	1977.85406	1519.75320	0.69265	-5.63913	104.75999	0.80004	-0.25354	0.96723	-0.01334	-0.96232	-0.25360	-0.09809	-0.09826	-0.01203	0.99509	
661	66.00000	1862.20738	1989.07758	1573.66047	1.92582	-3.64123	106.80051	0.38209	-0.28846	0.95739	0.01382	-0.95538	-0.28683	-0.07048	-0.06351	-0.03354	0.99742		1862.20738	1989.07758	1573.66047	0.64257	-6.10322	105.95264	0.91728	-0.27328	0.96176	-0.01844	-0.95604	-0.27368	-0.10530	-0.10632	-0.01115	0.99427	
662	66.10000	1839.72872	1996.02675	1624.65927	2.28902	-3.55908	108.76154	0.58585	-0.32101	0.94691	0.01787	-0.94504	-0.31903	-0.07158	-0.06208	-0.03986	0.99727		1839.72872	1996.02675	1624.65927	1.09144	-6.06357	107.92211	1.02453	-0.30600	0.95192	-0.01438	-0.94615	-0.30575	-0.10635	-0.10563	-0.01894	0.99422	
663	66.20000	1814.25042	2005.91101	1673.84227	1.35016	-3.42881	110.36366	1.03613	-0.34735	0.93773	0.00128	-0.93582	-0.34656	-0.06425	-0.05981	-0.02352	0.99793		1814.25042	2005.91101	1673.84227	0.22248	-5.96499	109.53261	1.64664	-0.33253	0.94258	-0.03109	-0.93735	-0.33396	-0.09924	-0.10392	-0.00386	0.99458	
664	66.30000	1784.71047	2015.80374	1718.54399	1.74121	-3.27976	111.43531	0.96186	-0.36485	0.93104	0.00739	-0.92931	-0.36366	-0.06433	-0.05721	-0.03034	0.99790		1784.71047	2015.80374	1718.54399	0.66180	-5.83671	110.61077	1.57791	-0.35019	0.93634	-0.02498	-0.93114	-0.35089	-0.09924	-0.10169	-0.01149	0.99475	
665	66.40000	1752.65227	2024.55613	1758.27845	2.15518	-3.07679	113.21242	0.95209	-0.39357	0.91920	0.01342	-0.91773	-0.39201	-0.06412	-0.05367	-0.03755	0.99785		1752.65227	2024.55613	1758.27845	1.15631	-5.66593	112.39757	1.56509	-0.37917	0.92513	-0.01895	-0.92005	-0.37911	-0.09895	-0.09873	-0.02008	0.99491	
666	66.50000	1722.38702	2031.07684	1792.26148	3.38177	-2.43490	116.04182	0.83345	-0.43863	0.89801	0.03438	-0.89766	-0.43601	-0.06400	-0.04248	-0.05894	0.99736		1722.38702	2031.07684	1792.26148	2.51398	-5.07026	115.24638	1.42639	-0.42484	0.90526	0.00202	-0.90094	-0.42259	-0.09857	-0.08838	-0.04369	0.99513	
667	66.60000	1693.09055	2038.10348	1820.43515	4.56281	-1.98210	118.50007	0.80233	-0.47687	0.87734	0.05346	-0.87829	-0.47323	-0.06826	-0.03459	-0.07950	0.99623		1693.09055	2038.10348	1820.43515	3.80972	-4.65227	117.71792	1.41931	-0.46359	0.88580	0.02118	-0.88233	-0.45932	-0.10255	-0.08111	-0.06622	0.99450	
668	66.70000	1663.78437	2048.23698	1844.78590	5.18059	-1.84232	121.06416	0.62100	-0.51573	0.85459	0.06082	-0.85615	-0.51140	-0.07402	-0.03215	-0.09025	0.99540		1663.78437	2048.23698	1844.78590	4.54840	-4.54365	120.29021	1.17987	-0.50279	0.86393	0.02864	-0.86077	-0.49737	-0.10819	-0.07922	-0.07905	0.99372	
669	66.80000	1632.03046	2060.14416	1865.57322	5.58738	-2.39723	123.92008	0.52701	-0.55755	0.82815	0.05756	-0.82909	-0.55201	-0.08888	-0.04183	-0.09728	0.99438		1632.03046	2060.14416	1865.57322	5.09068	-5.12666	123.14877	1.01496	-0.54463	0.83829	0.02562	-0.83390	-0.53802	-0.12304	-0.08936	-0.08838	0.99207	
670	66.90000	1598.97865	2070.81231	1882.02793	6.40569	-2.99029	126.67029	0.69204	-0.59640	0.80055	0.05853	-0.80099	-0.58881	-0.10821	-0.05217	-0.11142	0.99240		1598.97865	2070.81231	1882.02793	6.04043	-5.74028	125.90382	1.23225	-0.58349	0.81168	0.02691	-0.80594	-0.57464	-0.14228	-0.10002	-0.10470	0.98946	
671	67.00000	1567.22665	2078.83233	1894.57847	7.38610	-3.01462	130.20563	0.79518	-0.64464	0.76176	0.06451	-0.76268	-0.63501	-0.12282	-0.05259	-0.12838	0.99033		1567.22665	2078.83233	1894.57847	7.19258	-5.78228	129.45169	1.14587	-0.63219	0.77410	0.03316	-0.76823	-0.62069	-0.15674	-0.10075	-0.12457	0.98708	
672	67.10000	1538.54768	2083.33689	1906.05054	8.84476	-1.76777	135.25854	0.34938	-0.70995	0.69891	0.08658	-0.70357	-0.69851	-0.13067	-0.03085	-0.15368	0.98764		1538.54768	2083.33689	1906.05054	8.89659	-4.54160	134.52238	0.56745	-0.69899	0.71299	0.05541	-0.71074	-0.68402	-0.16422	-0.07918	-0.15417	0.98487	
673	67.20000	1510.36802	2085.34295	1917.14040	9.06174	-0.60941	140.66957	2.50484	-0.77346	0.62718	0.09170	-0.63376	-0.76279	-0.12848	-0.01064	-0.15749	0.98746		1510.36802	2085.34295	1917.14040	9.37507	-3.36740	139.94035	2.01613	-0.76405	0.64231	0.06048	-0.64247	-0.74899	-0.16198	-0.05874	-0.16262	0.98494	
674	67.30000	1483.44486	2086.23561	1923.65228	9.01480	0.84039	145.04202	3.76682	-0.81948	0.56401	0.10165	-0.57291	-0.81077	-0.12012	0.01467	-0.15667	0.98754		1483.44486	2086.23561	1923.65228	9.53664	-1.88709	144.30583	3.19401	-0.81170	0.57983	0.07029	-0.58314	-0.79774	-0.15350	-0.03293	-0.16559	0.98564	
675	67.40000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
676	67.50000	1419.24321	2072.45461	1930.19902	9.21815	2.90483	152.68526	0.76940	-0.88736	0.44574	0.11795	-0.45829	-0.88075	-0.11938	0.05068	-0.15999	0.98582		1419.24321	2072.45461	1930.19902	10.09834	0.27372	151.92174	0.65232	-0.88230	0.46265	0.08668	-0.47067	-0.86903	-0.15249	0.00478	-0.17534	0.98450	
677	67.60000	1381.66800	2061.40502	1930.64422	8.85952	3.57277	155.61336	0.63201	-0.90901	0.39922	0.11967	-0.41209	-0.90388	-0.11485	0.06232	-0.15371	0.98615		1381.66800	2061.40502	1930.64422	9.87229	0.99006	154.83429	0.70931	-0.90495	0.41626	0.08832	-0.42517	-0.89294	-0.14794	0.01728	-0.17143	0.98505	
678	67.70000	1345.18332	2049.56490	1932.75402	8.15332	4.58741	158.16910	0.49182	-0.92531	0.35758	0.12623	-0.37068	-0.92312	-0.10221	0.07998	-0.14137	0.98672		1345.18332	2049.56490	1932.75402	9.28083	2.05241	157.36520	0.89551	-0.92238	0.37449	0.09469	-0.38461	-0.91312	-0.13525	0.03581	-0.16117	0.98628	
679	67.80000	1309.40487	2035.10220	1937.48534	7.54281	6.12533	160.79883	0.68135	-0.93898	0.31281	0.14307	-0.32701	-0.94080	-0.08917	0.10670	-0.13052	0.98569		1309.40487	2035.10220	1937.48534	8.78692	3.64387	159.95425	1.06095	-0.93752	0.32963	0.11137	-0.34208	-0.93172	-0.12198	0.06355	-0.15245	0.98627	
680	67.90000	1273.02560	2023.52103	1939.55778	6.90574	6.88845	163.59067	1.05747	-0.95234	0.26662	0.14818	-0.28046	-0.95638	-0.08170	0.11994	-0.11937	0.98558		1273.02560	2023.52103	1939.55778	8.27242	4.46935	162.71547	1.13705	-0.95194	0.28332	0.11638	-0.29621	-0.94824	-0.11447	0.07793	-0.14344	0.98659	
681	68.00000	1233.24231	2013.77271	1937.83432	6.42423	7.69914	166.88791	0.38264	-0.96515	0.21083	0.15504	-0.22481	-0.97121	-0.07877	0.13397	-0.11088	0.98476		1233.24231	2013.77271	1937.83432	7.92945	5.36208	165.97731	0.73565	-0.96595	0.22748	0.12322	-0.24125	-0.96405	-0.11142	0.09345	-0.13735	0.98610	
682	68.10000	1189.60335	2007.58624	1936.07407	6.03155	7.58222	169.61861	0.45262	-0.97503	0.16556	0.14800	-0.17862	-0.98068	-0.07971	0.13195	-0.10416	0.98577		1189.60335	2007.58624	1936.07407	7.64635	5.31902	168.69798	0.74788	-0.97639	0.18214	0.11617	-0.19514	-0.97431	-0.11247	0.09270	-0.13249	0.98684	
683	68.20000	1144.09609	2004.11486	1932.43968	5.62455	7.63610	172.15953	0.31887	-0.98187	0.12286	0.14437	-0.13521	-0.98766	-0.07905	0.13288	-0.09714	0.98636		1144.09609	2004.11486	1932.43968	7.33875	5.44602	171.22508	0.76198	-0.98383	0.13932	0.11252	-0.15186	-0.98205	-0.11188	0.09491	-0.12716	0.98733	
684	68.30000	1100.48559	2005.56187	1926.60575	4.88909	8.27769	174.49458	0.36838	-0.98502	0.08338	0.15096	-0.09494	-0.99294	-0.07107	0.14397	-0.08434	0.98598		1100.48559	2005.56187	1926.60575	6.69381	6.15828	173.52856	0.77289	-0.98789	0.09951	0.11900	-0.11206	-0.98826	-0.10381	0.10728	-0.11589	0.98745	
685	68.40000	1057.29841	2009.18394	1920.26665	3.85335	9.04858	177.34970	0.68673	-0.98650	0.03558	0.15986	-0.04566	-0.99716	-0.05988	0.15727	-0.06637	0.98532		1057.29841	2009.18394	1920.26665	5.76526	7.02029	176.34308	0.62842	-0.99048	0.05121	0.12776	-0.06330	-0.99370	-0.09249	0.12222	-0.09970	0.98748	
686	68.50000	1013.62220	2013.98893	1913.81085	2.85115	9.58877	179.62732	0.57647	-0.98601	-0.00179	0.16669	-0.00641	-0.99879	-0.04866	0.16658	-0.04905	0.98481		1013.62220	2013.98893	1913.81085	4.84581	7.63694	178.58905	0.56491	-0.99083	0.01331	0.13446	-0.02440	-0.99640	-0.08119	0.13290	-0.08373	0.98759	
687	68.60000	971.37850	2017.40670	1903.26779	1.47516	10.06607	-178.07513	0.80415	-0.98405	-0.03807	0.17376	0.03307	-0.99895	-0.03160	0.17478	-0.02535	0.98428		971.37850	2017.40670	1903.26779	3.54974	8.19429	-179.14398	0.67339	-0.98968	-0.02374	0.14132	0.01479	-0.99784	-0.06403	0.14253	-0.06128	0.98789	
688	68.70000	929.52992	2019.16010	1885.36805	0.53163	10.41806	-176.52638	0.58141	-0.98171	-0.06226	0.17993	0.05959	-0.99802	-0.02022	0.18083	-0.00913	0.98347		929.52992	2019.16010	1885.36805	2.65851	8.60186	-177.61737	0.82942	-0.98790	-0.04846	0.14735	0.04111	-0.99777	-0.05255	0.14957	-0.04586	0.98769	
689	68.80000	885.78338	2018.43332	1866.81757	-0.46549	10.74728	-175.35922	0.46033	-0.97924	-0.07940	0.18652	0.07949	-0.99681	-0.00699	0.18648	0.00798	0.98243		885.78338	2018.43332	1866.81757	1.70042	8.97385	-176.46965	0.90407	-0.98589	-0.06617	0.15379	0.06082	-0.99738	-0.03922	0.15598	-0.02931	0.98732	
690	68.90000	838.18288	2012.82156	1849.09865	-1.23417	10.11711	-174.53123	0.41810	-0.97997	-0.09151	0.17687	0.09382	-0.99558	0.00470	0.17566	0.02120	0.98422		838.18288	2012.82156	1849.09865	0.95380	8.37506	-175.62225	0.89426	-0.98645	-0.07874	0.14394	0.07552	-0.99676	-0.02771	0.14565	-0.01647	0.98920	
691	69.00000	789.97103	2004.12462	1826.24754	-1.81113	9.74507	-174.11340	0.40575	-0.98037	-0.09719	0.17153	0.10108	-0.99478	0.01409	0.16926	0.03115	0.98508		789.97103	2004.12462	1826.24754	0.38746	8.01900	-175.19228	0.94891	-0.98674	-0.08475	0.13844	0.08299	-0.99638	-0.01843	0.13950	-0.00670	0.99020	
692	69.10000	744.11338	1993.30104	1797.18282	-2.20285	9.93184	-174.41042	0.49433	-0.98033	-0.09073	0.17527	0.09594	-0.99516	0.02147	0.17248	0.03786	0.98429		744.11338	1993.30104	1797.18282	-0.01237	8.19438	-175.49490	0.99241	-0.98673	-0.07852	0.14211	0.07775	-0.99691	-0.01098	0.14253	0.00021	0.98979	
693	69.20000	700.66351	1981.97101	1765.61532	-2.19887	10.17000	-174.84959	0.49550	-0.98031	-0.08296	0.17917	0.08836	-0.99584	0.02237	0.17657	0.03777	0.98356		700.66351	1981.97101	1765.61532	-0.02067	8.41588	-175.94077	1.01126	-0.98675	-0.07074	0.14602	0.07003	-0.99750	-0.01000	0.14636	0.00036	0.98923	
694	69.30000	658.73155	1972.31947	1732.62853	-2.19839	9.94753	-175.41835	0.51538	-0.98182	-0.07322	0.17513	0.07868	-0.99660	0.02445	0.17275	0.03778	0.98424		658.73155	1972.31947	1732.62853	-0.03917	8.17233	-176.49783	1.02453	-0.98800	-0.06099	0.14193	0.06047	-0.99814	-0.00800	0.14215	0.00068	0.98984	
695	69.40000	617.86044	1965.05158	1697.04052	-2.13376	10.28384	-176.20618	0.45036	-0.98178	-0.05949	0.18047	0.06510	-0.99756	0.02535	0.17852	0.03663	0.98325		617.86044	1965.05158	1697.04052	0.00232	8.47936	-177.29378	0.96888	-0.98797	-0.04722	0.14729	0.04670	-0.99888	-0.00700	0.14745	-0.00004	0.98907	
696	69.50000	575.59304	1959.20211	1661.43728	-2.11327	10.00236	-176.49225	0.45783	-0.98296	-0.05475	0.17550	0.06025	-0.99784	0.02619	0.17369	0.03631	0.98413		575.59304	1959.20211	1661.43728	0.01209	8.18761	-177.56760	0.98370	-0.98892	-0.04247	0.14228	0.04201	-0.99910	-0.00626	0.14241	-0.00021	0.98981	
697	69.60000	531.99154	1954.44410	1626.23752	-1.80152	9.78319	-176.72250	0.45308	-0.98385	-0.05181	0.17136	0.05634	-0.99818	0.02168	0.16992	0.03098	0.98497		531.99154	1954.44410	1626.23752	0.31529	7.96017	-177.78835	0.99355	-0.98963	-0.03935	0.13817	0.03822	-0.99921	-0.01084	0.13848	-0.00545	0.99035	
698	69.70000	486.06193	1952.45758	1591.99651	-1.48019	9.05514	-176.88995	0.45259	-0.98608	-0.05018	0.15850	0.05358	-0.99841	0.01726	0.15738	0.02551	0.98721		486.06193	1952.45758	1591.99651	0.62765	7.22650	-177.92784	0.99982	-0.99141	-0.03753	0.12531	0.03587	-0.99924	-0.01550	0.12579	-0.01087	0.99200	
699	69.80000	441.32295	1953.41646	1559.04717	-1.01253	8.53274	-176.36613	0.48590	-0.98694	-0.06075	0.14917	0.06268	-0.99800	0.00823	0.14837	0.01748	0.98878		441.32295	1953.41646	1559.04717	1.10992	6.72349	-177.38741	1.05734	-0.99209	-0.04784	0.11605	0.04527	-0.99867	-0.02469	0.11708	-0.01924	0.99294	
700	69.90000	399.91642	1959.19957	1529.07894	-1.25856	8.73195	-176.14868	0.46295	-0.98618	-0.06382	0.15291	0.06639	-0.99772	0.01172	0.15181	0.02171	0.98817		399.91642	1959.19957	1529.07894	0.87160	6.93056	-177.17838	1.04987	-0.99149	-0.05105	0.11976	0.04887	-0.99858	-0.02113	0.12067	-0.01510	0.99258	
701	70.00000	358.68219	1965.71806	1504.46702	-1.45925	8.35726	-175.88445	0.46232	-0.98683	-0.06805	0.14675	0.07101	-0.99736	0.01497	0.14535	0.02520	0.98906		358.68219	1965.71806	1504.46702	0.67766	6.56589	-176.90141	1.05914	-0.99199	-0.05540	0.11353	0.05370	-0.99840	-0.01799	0.11435	-0.01175	0.99337	
702	70.10000	319.29404	1969.52952	1480.09080	-2.30375	8.08071	-174.96910	0.45444	-0.98626	-0.08199	0.14344	0.08682	-0.99584	0.02773	0.14057	0.03980	0.98927		319.29404	1969.52952	1480.09080	-0.13945	6.32351	-175.97986	1.07001	-0.99147	-0.06984	0.11004	0.06968	-0.99756	-0.00529	0.11014	0.00242	0.99391	
703	70.20000	282.15900	1967.41201	1453.20529	-2.70006	8.07267	-174.19443	0.44778	-0.98501	-0.09446	0.14432	0.10015	-0.99444	0.03268	0.14043	0.04664	0.98899		282.15900	1967.41201	1453.20529	-0.51199	6.34461	-175.20842	1.06707	-0.99040	-0.08254	0.11086	0.08302	-0.99655	-0.00033	0.11051	0.00888	0.99384	
704	70.30000	244.00524	1959.95995	1423.53049	-2.71990	7.90320	-174.89948	0.45814	-0.98658	-0.08230	0.14102	0.08806	-0.99550	0.03505	0.13750	0.04700	0.98939		244.00524	1959.95995	1423.53049	-0.55423	6.14864	-175.90379	1.05591	-0.99171	-0.07039	0.10752	0.07102	-0.99747	0.00200	0.10711	0.00962	0.99420	
705	70.40000	200.64087	1948.33507	1392.35526	-2.44818	6.67370	-176.48419	0.47576	-0.99135	-0.05631	0.11851	0.06091	-0.99751	0.03552	0.11621	0.04243	0.99232		200.64087	1948.33507	1392.35526	-0.33651	4.86135	-177.43585	1.07545	-0.99541	-0.04424	0.08492	0.04458	-0.99900	0.00208	0.08474	0.00585	0.99639	
706	70.50000	158.82296	1932.84546	1364.99403	-2.06767	5.95558	-176.66722	0.47950	-0.99292	-0.05436	0.10561	0.05782	-0.99788	0.02999	0.10376	0.03589	0.99396		158.82296	1932.84546	1364.99403	0.03595	4.13710	-177.59157	1.14587	-0.99651	-0.04207	0.07205	0.04191	-0.99911	-0.00366	0.07214	-0.00063	0.99739	
707	70.60000	121.98581	1913.02825	1347.18674	-1.84927	6.81772	-176.75839	0.46753	-0.99134	-0.05269	0.12028	0.05615	-0.99810	0.02551	0.11871	0.03204	0.99241		121.98581	1913.02825	1347.18674	0.25410	4.99534	-177.71422	1.08798	-0.99541	-0.04027	0.08683	0.03973	-0.99918	-0.00790	0.08707	-0.00442	0.99619	
